ds,dep_var,trend,season,holiday,competitor_sales_B,events,tv_S,ooh_S,print_S,facebook_I,search_clicks_P,newsletter,intercept,depVarHat,solID
2017-01-09,2042143.33333333,692544.01036117,207471.367982887,0,940053.487697421,0,158544.454695214,115931.829421336,29009.7587690732,56437.6908139942,76715.1046843422,100033.091201701,0,2376740.79562714,1_9_6
2017-01-16,2113358.33333333,692762.740777323,136717.684124757,0,924260.934036052,0,94559.2976315,74588.0942109101,7446.6929637145,55444.4198242833,75796.9335895232,126123.105451594,0,2187699.90260966,1_9_6
2017-01-23,2179918.33333333,692981.471193476,95020.2616517254,0,965228.36137929,0,42043.1606454451,44409.1466844947,88807.4093071293,65520.0106813696,75092.2064656363,69389.0384219351,0,2138491.0664305,1_9_6
2017-01-30,2370613.33333333,693200.201609629,77830.453825574,0,978924.261752335,0,136579.997816301,25075.624596605,5493.91147196005,59026.6660802252,81794.0510161577,99732.9721237861,0,2157658.14029257,1_9_6
2017-02-06,1814556.66666667,693418.932025783,61775.8281672026,0,834286.218802483,0,63685.0883474065,13705.6022993305,250.088893678871,21152.0887341771,56600.0229798274,20644.7647740969,0,1765518.63502398,1_9_6
2017-02-13,1951668.33333333,693637.662441936,32988.3359173167,0,867626.468095743,0,27381.1885865936,104559.927136388,11.1981325898138,62726.5978079929,2035.16683591904,58467.2285394549,0,1849433.77349393,1_9_6
2017-02-20,1918238.33333333,693856.392858089,-6097.75120924824,0,846556.21287366,0,11332.6134066777,65812.6575251576,82349.0848683615,23358.0127675615,46.8494439762729,68690.5494264122,0,1785904.62196065,1_9_6
2017-02-27,1472390,694075.123274242,-49231.7929909899,0,662341.063292781,0,4614.17002471404,38573.6526152517,4956.44514799286,75783.8765049988,30579.5454038925,96865.6507750541,0,1558557.73404794,1_9_6
2017-03-06,1477865,694293.845819247,-93645.9340378881,0,646712.368858208,0,1866.00636584866,21565.3064975134,121217.8413035,32744.5897832389,50330.973186817,50839.8583152075,0,1525924.85609169,1_9_6
2017-03-13,1300166.66666667,694512.568364251,-134318.713180091,0,568171.938053427,0,15984.2461687261,11718.8378126932,8716.21069298019,9256.57593068862,46466.332796675,91188.8642789899,0,1311696.86091834,1_9_6
2017-03-20,1160205,694731.290909255,-161954.312811601,0,499077.274444506,0,6538.91601694689,6266.55506577451,171683.816403779,2201.37862680177,30506.7124066463,89281.6853336725,0,1338333.31639578,1_9_6
2017-03-27,1356871.66666667,694950.013454259,-175221.017568979,0,617484.875814618,0,2649.51671967687,49904.6464892323,16520.7632131831,34314.2932962012,49580.8273672291,100925.574934152,0,1391109.49371957,1_9_6
2017-04-03,1355833.33333333,695168.735999264,-190513.788503669,0,623904.902389074,0,1069.37258788502,28446.115449901,779.289823655916,9824.19646999771,33913.0388433409,12520.9901847728,0,1215112.85324422,1_9_6
2017-04-10,1176266.66666667,695387.458544268,-227963.632251271,24146.2902430099,511873.880071162,0,430.9265630681,164128.281571003,34.9516438752402,2345.3657648914,22946.8580796401,1353.05073809385,0,1194683.43096774,1_9_6
2017-04-17,1955281.66666667,695606.181089272,-283759.155412692,947614.17735577,421769.925699959,0,8571.09092711068,116547.008187788,1.56396668724336,532.880799084974,23513.9332028523,20677.2652117684,0,1951074.8710276,1_9_6
2017-04-24,1029928.33333333,695820.123688413,-324862.066537723,0,456453.324109836,0,3480.06309983282,148510.169924673,0.0699748858263262,119.67317579298,22209.8332094133,52362.4284578849,0,1054093.61910301,1_9_6
2017-05-01,2263143.33333333,696034.066287554,-321439.269564201,348525.787431823,389905.374948359,0,91878.1618488243,102028.084912249,0.00313079676731596,26.8052477280804,17236.8291579043,16405.8860714314,0,1340601.72947247,1_9_6
2017-05-08,813771.666666667,696248.008886694,-284097.634378573,0,359280.388903171,0,40730.3366279786,147611.896163196,0.000140077203993888,6.00048279998775,12498.6223877384,17875.5149698432,0,990153.134182926,1_9_6
2017-05-15,880871.666666667,696461.951485835,-259295.231430378,0,405578.620334325,0,17092.417319702,101221.687531104,6.26729371280305e-06,1.34305900265766,309.039699183417,57548.2462201421,0,1018918.07422518,1_9_6
2017-05-22,919185,696675.894084976,-281700.968512926,-57546.1242347377,417231.65958946,0,7000.14304655153,86772.8325942112,2.80409440981379e-07,43915.9193669284,7.03401932176995,68458.502805117,0,980814.892759182,1_9_6
2017-05-29,826321.666666667,696889.836684117,-335599.678084372,0,369795.103075184,0,2837.72091737888,52825.0308997661,44521.8837260541,13638.5466459409,8472.74967542153,18749.8741286493,0,872131.067668139,1_9_6
2017-06-05,833798.333333333,697097.555695932,-371161.464039935,313239.134154737,359955.825463458,0,14563.7915330619,71214.6020089098,2312.90072327762,40364.0313700488,11357.4650183257,2800.68850229387,0,1141744.53043011,1_9_6
2017-06-12,746271.666666667,697305.274707748,-358267.76201529,0,343039.429226387,0,5949.23330094778,42144.1106753923,104.234460693303,12154.4754367316,15367.7131886413,4088.97287705079,0,761885.681858302,1_9_6
2017-06-19,1036406.66666667,697512.993719564,-315626.072236468,0,434368.052010655,0,94085.2098591205,23704.8101588542,4.6651434975687,7937.9079560285,21649.5156259747,5095.25651954033,0,968732.338756767,1_9_6
2017-06-26,927931.666666667,697720.71273138,-282385.173603125,0,408692.49735802,0,41810.4563995129,113825.782751147,21219.5670269469,1871.10130305796,15570.7657798919,686.961339771215,0,1019012.6710866,1_9_6
2017-07-03,1126943.33333333,697928.431743196,-268922.63885017,0,480699.938030478,0,28075.8634450519,72933.6700076411,80118.1926022324,57232.7572177027,36320.0244942624,16783.2112350762,0,1201169.44992547,1_9_6
2017-07-10,1184220,698136.150755012,-247775.882557046,0,544896.203844417,0,11628.4409538517,43294.8956090964,4777.48921021749,20141.3099834659,36620.531873318,11636.5805073584,0,1123355.72017969,1_9_6
2017-07-17,1315508.33333333,698343.869766828,-194473.460463076,0,524237.803547599,0,23364.5886228827,99926.2629751123,202011.700929999,5170.28733578828,33295.0972365768,2476.08893574724,0,1394352.23888746,1_9_6
2017-07-24,1279360,698526.31945173,-124893.972569636,0,588175.729014914,0,9630.40192775748,62345.1578207175,24398.9130402555,1196.54338090682,34958.8201091338,32956.4898150831,0,1327294.40199086,1_9_6
2017-07-31,1455811.66666667,698708.769136631,-79899.4000997055,0,610947.471965748,0,25461.1567212211,127085.222469935,6485.95718459699,269.859990333702,39754.9254370002,25292.6968673984,0,1454106.65967316,1_9_6
2017-08-07,1553355,698891.218821533,-74761.9550932745,0,678192.926270245,0,10517.1629680211,118493.435102207,74184.4142465819,60.5029944785777,60912.666067614,19712.4545458305,0,1586202.82592324,1_9_6
2017-08-14,1374855,699073.668506435,-76752.88139711,0,579139.334028761,0,92116.726976526,76618.7893783706,4317.25170595097,13.5467883438509,2292.04508882631,58163.8008007663,0,1434982.28187687,1_9_6
2017-08-21,1970110,699256.118191336,-40960.2240002842,0,865643.05422257,0,40846.8359689797,45785.9412865577,93461.4988843067,24340.9923727308,52.852291170361,68613.921043832,0,1797040.9902612,1_9_6
2017-08-28,2336431.66666667,699438.567876238,37419.6606003648,0,966885.160228006,0,332832.982019822,25914.0736278632,5900.15382907098,23169.9987411984,72304.4473494523,117144.473755296,0,2281009.51802731,1_9_6
2017-09-04,2002065,699542.50373525,117113.819576309,0,921258.641283803,0,200910.044552552,14183.568852055,268.927895442145,6082.12770046451,54987.0341455241,87926.215966697,0,2102272.8837081,1_9_6
2017-09-11,2027418.33333333,699646.439594263,157808.581744871,0,812427.839319531,0,246836.588623882,111212.685470641,21483.1856458866,13105.2157871831,54825.5699153918,12499.7814610303,0,2129845.88756268,1_9_6
2017-09-18,1886570,699750.375453275,163172.99408051,0,867545.503982839,0,131965.773194185,70899.6400598571,1030.16535488285,3199.88059363688,64901.7219977486,41479.5135682137,0,2043945.56828515,1_9_6
2017-09-25,2529721.66666667,699854.311312287,170005.509703652,0,1022143.23624896,0,298370.109831083,114188.409640401,46.2398110923521,34786.9858005128,85010.3820093159,83257.1697756793,0,2507662.35413298,1_9_6
2017-10-02,2357930,699958.2471713,201154.302955304,33762.2799111288,1075715.54840635,0,399915.993335233,99584.8661441282,2.06914641429891,9997.97805448015,84767.7516266718,108742.13325558,0,2713601.17000659,1_9_6
2017-10-09,3003391.66666667,700062.183030312,242554.126667992,0,1123810.30040065,0,356441.030419369,149925.878260044,157257.877101573,50577.834535737,70032.2550900765,67832.7608999942,0,2918494.24640575,1_9_6
2017-10-16,2283685,700166.118889325,270336.639830893,0,1050611.57004651,0,223064.950462862,103305.133052765,13798.3868105248,49311.7332671612,85442.9616280052,137706.951123302,0,2633744.44511135,1_9_6
2017-10-23,2584721.66666667,700149.83107726,288221.192837982,0,1069781.03065203,0,246736.118130841,89943.8634633302,645.104186791886,57347.8651952653,84531.8000068139,133717.819657821,0,2671074.62520814,1_9_6
2017-10-30,2565400,700133.543265195,322891.930654344,-152021.285542147,1145897.77935811,0,146671.949114588,55077.6348379698,28.921208982203,59698.4378177048,87780.2173820119,36327.8258511397,0,2402486.9539479,1_9_6
2017-11-06,3407085,700117.255453131,381592.867625112,0,1280461.1005042,0,136556.120098964,145144.866885405,189044.947268322,49163.2253561363,93115.9739247929,87772.771242232,0,3062969.12835829,1_9_6
2017-11-13,2803291.66666667,700100.967641066,428749.013037177,0,1290381.48015747,0,63672.1918143537,99022.3954776628,20587.0175055899,67160.7167111991,5366.49520963656,76396.4666484878,0,2751436.74420264,1_9_6
2017-11-20,3303155,700084.679829002,418163.151394901,0,1332667.09153311,0,195621.059892037,109073.433040939,5536.71797574869,49930.5887797593,126.311046051555,73298.3112174658,0,2884501.34470901,1_9_6
2017-11-27,3103743.33333333,700068.392016937,347465.487892909,0,1377181.90562211,0,97917.8529166858,69249.6735674748,75218.993663384,44356.3393497371,105574.468820499,134099.218435899,0,2951132.33228563,1_9_6
2017-12-04,2793875,700052.104204873,269258.032276504,0,1162740.24584302,0,133754.452852049,96302.1890236955,4395.89574558507,34697.0305000578,104310.119345152,81602.7661457225,0,2587112.83593666,1_9_6
2017-12-11,2260396.66666667,699859.963374521,241061.314696808,0,1040557.53753906,0,62163.9315416078,59675.211195078,199.411753971332,38740.3105255288,97849.5912751793,128223.374553322,0,2368330.64645508,1_9_6
2017-12-18,2399176.66666667,699667.822544169,267684.058023013,0,1002361.78625851,0,219087.217490975,96108.7455698565,8.92757106768607,26867.9364507554,106793.32367049,144371.6876841,0,2562951.50526294,1_9_6
2017-12-25,3827520,699475.681713817,299236.487879029,467875.085428414,942606.271005117,0,342846.443186207,59533.7176661552,126981.386697647,56532.8130825943,103787.762326838,160704.730904123,0,3259580.37988994,1_9_6
2018-01-01,3109461.66666667,699283.540883465,284799.144168119,204375.579069261,950525.719847671,0,210112.475925887,34508.6798316945,56158.3385556075,49895.0440426734,108941.970800537,171964.867988825,0,2770565.36111374,1_9_6
2018-01-08,2228128.33333333,699091.400053112,221235.966417545,0,1014512.60998293,0,107103.269805962,27794.6472636879,3045.65424316316,58365.5075059666,110523.674208005,172895.438822823,0,2414568.16830319,1_9_6
2018-01-15,2202593.33333333,698899.25922276,147665.141171485,0,877280.093755223,0,170743.153818386,15260.4585790073,134076.697754307,20775.2902462359,107827.542560757,106450.30482217,0,2278977.94193033,1_9_6
2018-01-22,1918293.33333333,698705.751173635,100109.623244704,0,818889.520343896,0,82898.4082801329,74729.7289773802,185509.745071562,5357.80857944285,87283.738470135,43893.8934602521,0,2097378.21760114,1_9_6
2018-01-29,1862458.33333333,698512.243124509,80139.6436784566,0,789122.174595188,0,113090.791115462,44504.846550444,19674.448180734,1241.47184830244,90890.8802821108,41262.5003926082,0,1878438.99976781,1_9_6
2018-02-05,1975951.66666667,698318.735075384,65430.2669130795,0,892062.458041966,0,51334.4006318069,25133.7767425557,29593.246503007,13338.3308446247,105632.681455635,151383.464249326,0,2032227.36045738,1_9_6
2018-02-12,1827318.33333333,698125.227026258,39091.5187456134,0,792968.314779709,0,45361.8238151625,73980.6660749292,1458.57039425648,3262.07627451528,7673.41052996152,103389.208471714,0,1765310.81611212,1_9_6
2018-02-19,1656268.33333333,697931.718977133,1310.36680434472,0,743399.38145881,0,19128.4571709893,43999.273289712,38106.0942829657,745.575654392515,183.462250073874,81067.5229010348,0,1625871.85278946,1_9_6
2018-02-26,1703790,697738.210928007,-41376.6119903159,0,705369.420406042,0,34789.4729354404,77534.5635912363,88766.0261065898,167.667298228502,77989.6867905331,74253.576024024,0,1715232.01208979,1_9_6
2018-03-05,1488115,697544.702878882,-85758.9378508751,0,684299.441041244,0,14509.3987576973,46410.1466642183,5490.37232198358,37.5667881541253,82470.5841979001,67559.7830768528,0,1512563.05787606,1_9_6
2018-03-12,1727330,697351.130057121,-127750.469448162,0,665351.769692197,0,156838.406493684,93773.1736636557,175245.513961698,8.41008078153478,69040.7103450786,28573.1483486213,0,1758431.79319467,1_9_6
2018-03-19,1208246.66666667,697157.55723536,-158260.797899092,0,556713.654040916,0,74890.2985012413,57833.4455593987,17275.9242690799,1.88241649842902,65058.6564715812,35038.7396699912,0,1345709.36026498,1_9_6
2018-03-26,1388960,696963.9844136,-173378.351903185,24146.2902430099,578114.524218074,0,91032.2972283199,91923.8885461252,14729.1760167477,0.42132113209421,52921.0382890973,80137.3462857508,0,1456590.61465867,1_9_6
2018-04-02,2408331.66666667,696770.411591839,-186568.566415977,947614.17735577,494335.563586932,0,40317.7659090597,56497.6771373054,690.714203874945,0.0942989221062314,64899.6281227746,38920.8490163903,0,2153478.31480689,1_9_6
2018-04-09,1131721.66666667,696576.838770078,-219356.627390349,0,520173.184394016,0,16912.002031323,47188.3083413919,30.9704011044374,0.0211056781578876,66814.959952071,129693.261465428,0,1258032.91907074,1_9_6
2018-04-16,950015,696383.265948318,-273699.509915105,0,436890.628945735,0,6924.98226443099,26772.176086525,1.3858024750509,25894.5453728736,61063.6924224328,98254.7027047337,0,1078485.86963242,1_9_6
2018-04-23,801298.333333333,696189.692814505,-320314.475194971,0,359222.320944854,0,2807.03954328346,113886.403036464,0.062003440941473,6938.33386538078,42399.6282094186,15461.8928051656,0,916590.898027541,1_9_6
2018-04-30,779838.333333334,695996.119680691,-325494.461739995,348525.787431823,351599.004896854,0,1133.12957694946,72981.1016952518,0.00277414054124179,75870.6792018222,28347.1435649687,11399.6619384688,0,1260358.16902097,1_9_6
2018-05-07,889546.666666667,695802.546546878,-291359.943733008,-57546.1242347377,405154.627688558,0,456.647978561215,85413.5556677091,0.000124119794081831,32817.0716695273,48813.4764992615,720.209057778854,0,920272.067264648,1_9_6
2018-05-14,862850,695608.973413065,-260700.15668763,0,379585.829804896,0,183.903165525282,51867.4907199601,40771.6697560495,76617.8113867573,1624.8746263385,47822.4484504041,0,1033382.84463537,1_9_6
2018-05-21,2601601.66666667,695415.400279252,-274231.660839907,313239.134154737,424939.801752341,1085909.57387214,488.836266522291,59513.3402170549,2089.72007182018,33447.3952240387,37.3036154848667,65997.6728766515,0,2406846.51749013,1_9_6
2018-05-28,905008.333333334,695221.827145438,-325820.716730058,0,407876.097725523,0,196.872511948127,34495.6334645062,19649.5605080892,25806.6186129739,31147.9884802207,102586.054329912,0,991159.936048554,1_9_6
2018-06-04,910551.666666667,695028.254011625,-368126.648284857,0,418685.013691102,0,79.2646940063231,19153.1037504014,936.503492383712,6910.14796620588,52740.1231373506,105047.452378398,0,930453.214836616,1_9_6
2018-06-11,923853.333333333,694834.680881693,-363858.922246843,0,398015.027388348,0,9204.66425151472,10366.8438492203,29262.5729471158,1617.70382289866,34310.6701684986,35225.3996011978,0,848978.640663644,1_9_6
2018-06-18,982420,694641.107751761,-323536.67347941,0,450107.503144822,0,3739.70075837012,42465.6823957436,1440.63695010125,365.833016393008,53031.7572987988,78115.9639720683,0,1000371.51180865,1_9_6
2018-06-25,1056811.66666667,694447.534621829,-286555.904520065,0,464700.905191909,0,1511.03545571201,23898.7824725506,81237.53541549,39666.0575093733,44967.2309984358,64283.9434803848,0,1128157.12062562,1_9_6
2018-07-02,932326.666666667,694253.961491897,-270826.722099677,0,391702.447226076,0,24983.7249797889,116258.17719763,4866.86327485735,11873.386287158,33028.0887979916,51079.2610028492,0,1057219.18815857,1_9_6
2018-07-09,1126221.66666667,694060.388361965,-253633.207707232,0,490469.285820667,0,10314.8935586752,74845.6761012105,95220.4822328066,66449.2749166153,46616.4545557506,49621.7448711857,0,1273964.99271164,1_9_6
2018-07-16,1140006.66666667,693866.815232033,-206219.975347103,0,495164.928511785,0,20128.9484346629,85839.7038600492,6058.05396312812,25758.9762674632,52032.4085208802,25504.6502684912,0,1198134.50971139,1_9_6
