ds,tv_S,ooh_S,print_S,facebook_I,search_clicks_P,newsletter,type,solID
2017-02-27,12523.5561990662,6276.84768688297,24457.6529037198,400710.298418596,31658.0622787873,,saturatedSpendReversed,1_13_3
2017-03-06,5505.16765112466,1016.1592810505,112599.223547394,55136.4078875647,43513.7363477073,,saturatedSpendReversed,1_13_3
2017-03-13,80126.5892095545,164.506092225705,34026.5070693184,8278.52234030396,40069.581623332,,saturatedSpendReversed,1_13_3
2017-03-20,35222.4479931894,26.6319019902032,159186.181473273,1258.55310715146,29492.4212655581,,saturatedSpendReversed,1_13_3
2017-03-27,15483.2603617801,45897.3114403486,48104.6809968296,78616.1312470842,42741.784171447,,saturatedSpendReversed,1_13_3
2017-04-03,6806.20925260574,7430.31873990497,14536.8166532424,11731.2170365209,31704.3755894739,,saturatedSpendReversed,1_13_3
2017-04-10,2991.90760265238,939380.894784988,4392.89969356439,1781.80950014501,24775.2929042595,,saturatedSpendReversed,1_13_3
2017-04-17,57333.0977511391,152076.434270037,1327.49612092093,271.353000295516,25542.1738901831,,saturatedSpendReversed,1_13_3
2017-04-24,25202.7706876002,579909.663853801,401.157794165395,41.3412518385055,24666.5469562719,,saturatedSpendReversed,1_13_3
2017-05-01,285750.660353903,93881.6132702033,121.226400050046,6.29882250938776,21154.3638068985,,saturatedSpendReversed,1_13_3
2017-05-08,125611.708580436,589597.500489963,36.6335648536215,0.959708175125325,17645.0015585447,,saturatedSpendReversed,1_13_3
2017-05-15,55217.0249159001,95449.9777745244,11.0703450183332,0.146224329554994,1962.11166155034,,saturatedSpendReversed,1_13_3
2017-05-22,24272.5767766366,92339.4031217671,3.34536208295927,118095.95145347,223.214900252161,,saturatedSpendReversed,1_13_3
2017-05-29,10669.8610487445,14948.8319885365,53811.3442726895,17441.8363450644,15256.9926297471,,saturatedSpendReversed,1_13_3
2017-06-05,73131.3110389622,82083.0673847416,16261.3207144674,100294.655025806,17171.1783123819,,saturatedSpendReversed,1_13_3
2017-06-12,32147.4285272141,13288.4331277313,4914.02983799779,14881.4991332118,20199.094978803,,saturatedSpendReversed,1_13_3
2017-06-19,286079.127880879,2151.2653049685,1484.97712287593,10369.7151806272,24604.5906575326,,saturatedSpendReversed,1_13_3
2017-06-26,125756.097983511,297783.268480405,35394.4138513935,1575.58893351535,19958.2466247036,,saturatedSpendReversed,1_13_3
2017-07-03,89486.1963339492,48208.1527388765,82493.8843514751,196237.113307314,34401.0064615657,,saturatedSpendReversed,1_13_3
2017-07-10,39336.7910399587,7804.42098830602,24928.9351260891,28406.4084002005,33956.3348009997,,saturatedSpendReversed,1_13_3
2017-07-17,91270.363915489,204103.45822236,194714.640940391,4295.41717345208,31680.2476171017,,saturatedSpendReversed,1_13_3
2017-07-24,40121.0843746915,33042.3221517023,58841.0727687592,653.712183220456,32868.0849719332,,saturatedSpendReversed,1_13_3
2017-07-31,103023.527513522,390549.223686291,28674.5942999307,99.5843530774312,35999.9064901285,,saturatedSpendReversed,1_13_3
2017-08-07,45287.5989820275,259850.039272106,79669.5465996197,15.1726024877127,50736.2252665869,,saturatedSpendReversed,1_13_3
2017-08-14,275260.649919432,42067.1397904851,24075.4447959431,2.31173937950223,5385.77653256366,,saturatedSpendReversed,1_13_3
2017-08-21,121000.457176612,6810.25200192138,92386.7235779324,48192.3762504433,609.632056074615,,saturatedSpendReversed,1_13_3
2017-08-28,937358.387894145,1102.51214037053,27918.4651891716,42753.8086802092,62117.6670903608,,saturatedSpendReversed,1_13_3
2017-09-04,412048.701863931,178.485762248075,8436.71761843022,6440.3695919892,45440.533030135,,saturatedSpendReversed,1_13_3
2017-09-11,547649.935168116,281587.895071681,37127.1694309067,21044.0985485862,45610.8777615439,,saturatedSpendReversed,1_13_3
2017-09-18,240738.705468726,45586.2826823918,11219.5080330442,3188.37980581379,53277.7536487881,,saturatedSpendReversed,1_13_3
2017-09-25,733303.927675706,278436.966274012,3390.437850044,80296.2292348574,71555.186719815,,saturatedSpendReversed,1_13_3
2017-10-02,1157132.81872054,154507.178614012,1024.56086141703,11976.6458303594,70378.2649394162,,saturatedSpendReversed,1_13_3
2017-10-09,843441.648537262,638581.177214043,139096.613390711,151422.245556492,56197.5671664094,,saturatedSpendReversed,1_13_3
2017-10-16,370764.310498707,103379.948391331,42033.788064845,137861.563367871,71671.6430109903,,saturatedSpendReversed,1_13_3
2017-10-23,495686.235332643,103157.186581666,12702.2455544435,188658.244574819,70060.1324960225,,saturatedSpendReversed,1_13_3
2017-10-30,252735.441649357,16700.1236577836,3838.50824666269,204185.881436872,73666.1168717087,,saturatedSpendReversed,1_13_3
2017-11-06,269716.31314064,599936.584107196,173959.297175675,132694.322614905,80043.675806797,,saturatedSpendReversed,1_13_3
2017-11-13,118563.249805449,97123.7726950486,52568.9882100321,276685.868563961,8168.4968948239,,saturatedSpendReversed,1_13_3
2017-11-20,466323.628053095,213170.373890521,25981.5581728605,134103.014383851,920.868803780773,,saturatedSpendReversed,1_13_3
2017-11-27,204988.879460964,34510.1657200524,79864.7344797065,110618.097453828,103945.202650008,,saturatedSpendReversed,1_13_3
2017-12-04,307036.639840995,170290.852977221,24134.4288774703,73163.8464383051,96358.3934733906,,saturatedSpendReversed,1_13_3
2017-12-11,134968.706212113,27568.3972852209,7293.21472156996,90596.5407280794,85428.7771634661,,saturatedSpendReversed,1_13_3
2017-12-18,537448.120868772,176666.049632956,2203.94612381232,49915.0587232406,100914.076696956,,saturatedSpendReversed,1_13_3
2017-12-25,914372.040767549,28600.4782872477,113424.346703583,187618.932493609,94730.9710882412,,saturatedSpendReversed,1_13_3
2018-01-01,401944.248096374,4630.13329362822,73963.5187849345,138987.901363369,104768.087791918,,saturatedSpendReversed,1_13_3
2018-01-08,176688.668697856,8150.57258062091,22351.132765564,195812.819374879,107740.977989522,,saturatedSpendReversed,1_13_3
2018-01-15,370838.991242192,1319.49672619611,122859.318130219,28348.0499816716,101848.910225444,,saturatedSpendReversed,1_13_3
2018-01-22,163015.263868456,106734.613410987,182232.685176967,4286.65911700632,71394.827504517,,saturatedSpendReversed,1_13_3
2018-01-29,260428.067362599,17279.2735202998,55069.1341830166,652.380838069151,77045.6919789767,,saturatedSpendReversed,1_13_3
2018-02-05,114480.276137252,2797.34271617832,52242.4138974142,22115.3588559283,99275.0688855433,,saturatedSpendReversed,1_13_3
2018-02-12,119062.914008166,102050.861994607,15787.2035862698,3349.73019510833,9880.5298997052,,saturatedSpendReversed,1_13_3
2018-02-19,52338.2729496007,16521.0206982926,52106.4224277566,509.918702707472,1111.10271746873,,saturatedSpendReversed,1_13_3
2018-02-26,115677.920547705,107995.589117413,90767.1081456629,77.6823206728814,67262.1078940522,,saturatedSpendReversed,1_13_3
2018-03-05,50850.2805453996,17483.4129595827,27429.0314771132,11.8356935505942,68599.0229399159,,saturatedSpendReversed,1_13_3
2018-03-12,420754.921383018,172713.390863306,161939.815002953,1.80332038218917,55539.9236654897,,saturatedSpendReversed,1_13_3
2018-03-19,184957.558814005,27960.5821014602,48936.8051253282,0.274759829202138,52775.0846841353,,saturatedSpendReversed,1_13_3
2018-03-26,229383.37143553,158117.540458413,37206.9440018648,0.0418633291089872,43873.5534471642,,saturatedSpendReversed,1_13_3
2018-04-02,100833.492983962,25597.6589282962,11243.6152152888,0.00637843762856556,53295.7559195048,,saturatedSpendReversed,1_13_3
2018-04-09,44324.8926184881,25252.0066719335,3397.72283106984,0.000971840219926886,54477.961857136,,saturatedSpendReversed,1_13_3
2018-04-16,19484.5586272907,4088.04900562707,1026.76231938953,52473.9406511131,49826.151463463,,saturatedSpendReversed,1_13_3
2018-04-23,8565.1200143455,297574.814519912,310.278652183706,7884.30319696555,36813.2513964809,,saturatedSpendReversed,1_13_3
2018-04-30,3765.09841785124,48174.4061136287,93.7635129210602,405999.786082966,28122.6682490561,,saturatedSpendReversed,1_13_3
2018-05-07,1655.08084794643,119687.957744946,28.3345189668176,55792.8459076735,42285.3767111802,,saturatedSpendReversed,1_13_3
2018-05-14,727.548740891189,19376.2912786089,51035.8957787886,412446.505881595,4541.33422853446,,saturatedSpendReversed,1_13_3
2018-05-21,7423.11952484625,52427.8290577199,15422.6042933147,56590.6346131933,514.68274556305,,saturatedSpendReversed,1_13_3
2018-05-28,3263.0921144956,8487.54466253223,36201.243689144,45652.5469874676,32053.0537921846,,saturatedSpendReversed,1_13_3
2018-06-04,1434.40639909458,1374.04915849499,10939.701318529,6871.75673750739,45196.6863329408,,saturatedSpendReversed,1_13_3
2018-06-11,62990.6435597798,222.444907806531,43990.8826919395,1045.08061470751,31894.5960605841,,saturatedSpendReversed,1_13_3
2018-06-18,27689.743051952,32779.0116206201,13293.6625470849,159.187443647741,45037.4288513269,,saturatedSpendReversed,1_13_3
2018-06-25,12171.9961402757,5306.59632725551,81898.2293234786,99366.7400138715,38923.9952238247,,saturatedSpendReversed,1_13_3
2018-07-02,115015.227117085,316049.085225216,24748.9333518099,14747.3862337405,31188.093163261,,saturatedSpendReversed,1_13_3
2018-07-09,50558.9704431512,51165.2070019573,93638.2459680993,276828.469912619,40625.0628020695,,saturatedSpendReversed,1_13_3
2018-07-16,88643.3658270833,119879.138695648,28296.6643819795,39267.2273768854,44006.7618349916,,saturatedSpendReversed,1_13_3
2018-07-23,111932.995378181,19407.2415751761,47346.0061286194,5920.62218301918,45790.1821896977,,saturatedSpendReversed,1_13_3
2018-07-30,49204.0675551404,3141.83960324798,14307.5516996026,900.657776955101,75505.1281231863,,saturatedSpendReversed,1_13_3
2018-08-06,119440.570819489,174085.632618103,58324.6178164786,137.194156474601,78101.2519563924,,saturatedSpendReversed,1_13_3
2018-08-13,52504.285225018,28182.7344085642,17625.1927670919,140153.236158884,7990.73683698236,,saturatedSpendReversed,1_13_3
2018-08-20,484803.497056437,204122.504709887,5326.18012268193,20581.6659970313,901.062470023515,,saturatedSpendReversed,1_13_3
2016-11-21,83659.0720817418,40892.1255359291,58522.405917048,40771.3855675706,4.84892234658291,0.130910755496613,decompMedia,1_13_3
2016-11-28,23379.5083894397,1191.66672553573,42820.8872237396,32571.242808977,58325.0967239536,0.208249749748509,decompMedia,1_13_3
2016-12-05,33612.0435877269,87240.8196435131,7216.36425449458,16058.6628799148,57950.5513004234,0.447979699136967,decompMedia,1_13_3
2016-12-12,8899.83822927538,3201.99472912111,1106.45642437369,17388.2466647116,46874.6696010983,0.203456589029649,decompMedia,1_13_3
2016-12-19,2296.93027008459,130409.134789271,167.063063280439,9405.3509924498,40472.4295905064,0.0324519583345503,decompMedia,1_13_3
2016-12-26,300222.001049722,6311.6787744892,25.1657642097371,34136.7535238835,65999.5656810617,0.00253114365689306,decompMedia,1_13_3
2017-01-02,242091.795245751,169213.515469731,198073.340329841,33195.822967771,52982.2206848831,0.339532965920041,decompMedia,1_13_3
2017-01-09,82057.9905616317,11477.5849807584,58791.7185063332,33247.3997915604,55748.363262003,0.197204819888769,decompMedia,1_13_3
2017-01-16,36615.4024149054,295.802631720204,21108.6907305182,32211.3033356054,54941.071468623,0.298147524147793,decompMedia,1_13_3
2017-01-23,9725.73108460624,7.30250845264987,90766.6868990074,42884.3071749655,54389.3996094743,0.115753912874589,decompMedia,1_13_3
2017-01-30,99305.4195331228,0.180082113792051,17652.7470663523,35399.3387489924,59951.5396116349,0.199111997205416,decompMedia,1_13_3
2017-02-06,28241.5913118483,0.00444076157779903,2780.11788824762,5120.89334806555,39064.1411773446,0.0300534431969645,decompMedia,1_13_3
2017-02-13,7435.92667976102,31270.2610114554,421.527768778193,40680.9995874381,612.01726317396,0.0995479366805718,decompMedia,1_13_3
2017-02-20,1916.24408977811,873.894850620691,79874.4391211375,6347.23512482126,6.4109523195154,0.120079013893219,decompMedia,1_13_3
2017-02-27,491.048692973307,21.6209907054072,15009.1128581973,54937.1904478516,22796.0180718595,0.191875246011378,decompMedia,1_13_3
2017-03-06,125.652167518305,0.533209024860193,116050.984288202,10878.0897112478,36472.9065928613,0.0811825445124328,decompMedia,1_13_3
2017-03-13,10527.6012008019,0.0131487644475661,24565.7942420434,1175.97903564715,32554.1331062366,0.175661728665412,decompMedia,1_13_3
2017-03-20,2721.56671983005,0.000324243702293276,160832.132212406,115.574140912836,20313.0636721806,0.168388465116565,decompMedia,1_13_3
2017-03-27,697.988311885438,1229.82498229385,40366.4897070769,15782.7482622046,35602.5750073723,0.202508296293439,decompMedia,1_13_3
2017-04-03,178.642484290723,30.4679636762127,6756.56972446932,1797.02702955603,22849.4773694237,0.0177782596066921,decompMedia,1_13_3
2017-04-10,45.6975135294663,178488.304053832,1034.75283989929,177.643756975328,15090.5460787072,0.00225494650958884,decompMedia,1_13_3
2017-04-17,6078.95830132917,13391.6528057583,156.208651749452,17.296888355896,15916.0086130539,0.0345931937178533,decompMedia,1_13_3
2017-04-24,1564.38367261196,117465.110635275,23.5300600730751,1.68166751736584,14974.3980991827,0.0891077835788194,decompMedia,1_13_3
2017-05-01,78612.93124049,5189.34239450486,3.54321595067765,0.163474283227303,11364.9120016753,0.0257403672180298,decompMedia,1_13_3
2017-05-08,21847.1730944116,119633.10584858,0.533519891573651,0.0158910516148288,8100.53631294597,0.0289459263827623,decompMedia,1_13_3
2017-05-15,5714.15796969737,5363.47083737803,0.0803341787939806,0.00154473946049584,90.7081641351334,0.0991173649488712,decompMedia,1_13_3
2017-05-22,1469.95743255709,5020.797024465,0.0120962181716567,23353.2385178538,0.94592878451141,0.119971527758411,decompMedia,1_13_3
2017-05-29,376.514445927149,126.194075090421,47119.212416873,2897.05231877137,6126.08860224658,0.028584903532021,decompMedia,1_13_3
2017-06-05,9065.4737357744,3968.15975739072,8036.91246766744,20057.3220295231,7691.48994108016,0.00472384255080082,decompMedia,1_13_3
2017-06-12,2340.07515211117,99.3359466936418,1234.83432226971,2394.84088087582,10438.2170502218,0.00746399108996742,decompMedia,1_13_3
2017-06-19,78746.8101040151,2.45050340285781,186.506473445576,1547.19432487518,14908.3287763383,0.00925973383247721,decompMedia,1_13_3
2017-06-26,21887.6073490208,45629.8330237877,26025.9576946944,152.587500475771,10208.8135409728,0.00141355353061669,decompMedia,1_13_3
2017-07-03,12608.7895834474,1358.33581386988,81737.0022508084,35546.9302959423,25977.776796753,0.0287377279071338,decompMedia,1_13_3
2017-07-10,3266.55682919055,33.6680694399388,15448.4263887158,5152.73128510348,25460.4373596597,0.0195337228639765,decompMedia,1_13_3
2017-07-17,13021.1227318909,23371.8802444365,187972.197942353,526.002687469634,22821.6249980079,0.00452027936270365,decompMedia,1_13_3
2017-07-24,3374.80901783616,631.888824710681,53160.4470716887,51.3821780380683,24196.3042821545,0.055155988955389,decompMedia,1_13_3
2017-07-31,15856.5445451544,70123.9655312041,19064.3804931598,4.9971441627166,27839.2252392406,0.0407533389991966,decompMedia,1_13_3
2017-08-07,4121.699792479,36125.4684688654,78359.7144045185,0.485785478084977,44317.101847531,0.0317198223432863,decompMedia,1_13_3
2017-08-14,74362.630791086,1030.91622307468,14655.5703586545,0.0472225050315666,744.741239864444,0.100183401683986,decompMedia,1_13_3
2017-08-21,20569.6634794574,25.5209710351871,93390.6430003582,9390.55322918725,7.81018512027697,0.120237411940426,decompMedia,1_13_3
2017-08-28,339545.562417002,0.629398157270817,18317.4933073102,8220.73086102115,55298.9259479024,0.262691767537931,decompMedia,1_13_3
2017-09-04,132431.746244868,0.0155207633815487,2889.80619016181,865.016235025787,38621.2894929389,0.162511484710608,decompMedia,1_13_3
2017-09-11,191471.513599523,41510.3589851702,27903.2324794611,3622.56329068881,38809.4544154675,0.0179565101548978,decompMedia,1_13_3
2017-09-18,60766.855927303,1213.01639846384,4514.8666727208,364.374001054129,46926.177699385,0.0679580582550203,decompMedia,1_13_3
2017-09-25,267319.796240662,40718.7462307087,687.541835758652,16123.6657252611,63006.6531374888,0.155988392486199,decompMedia,1_13_3
2017-10-02,403499.169575834,13807.1388285964,103.703087579479,1842.66230274602,62113.0528872451,0.230121468746154,decompMedia,1_13_3
2017-10-09,307873.069103277,130134.01077252,142852.109775297,28991.4827805257,49814.7234360635,0.114475595940513,decompMedia,1_13_3
2017-10-16,114472.910801035,6285.59715686655,33366.289207259,26779.8920593005,63094.0594850412,0.36121149477802,decompMedia,1_13_3
2017-10-23,169004.674503461,6258.75046594462,5478.82019513466,34515.0229724907,61868.2789882982,0.333197727147858,decompMedia,1_13_3
2017-10-30,65417.4763729926,158.059250227112,836.364748394091,36597.8535319865,64563.0054321851,0.0520021247321257,decompMedia,1_13_3
2017-11-06,72136.9193796212,121913.949465707,172807.401264758,25907.5936195604,68918.2098801612,0.165887374866882,decompMedia,1_13_3
2017-11-13,19905.4220818504,5552.3242748752,45638.1850557976,44872.4276602362,1755.13717058506,0.135587139388214,decompMedia,1_13_3
2017-11-20,156187.299845953,25320.7197020739,16442.7596573361,26147.0372939816,18.5681944962066,0.128706698885699,decompMedia,1_13_3
2017-11-27,47461.9036039779,690.124322441555,78593.7066127962,21992.9143499409,81350.0867777555,0.341071268772575,decompMedia,1_13_3
2017-12-04,87379.5818113199,16633.1347907821,14709.9687540342,14666.1465462968,77980.3118443205,0.14399895513345,decompMedia,1_13_3
